Date,Open,High,Low,Close,Adj Close,Volume
2023-01-31,135.500000,135.649994,133.759995,134.729996,127.195587,7206400
2023-02-01,134.490005,135.789993,132.800003,135.089996,127.535469,5428900
2023-02-02,135.960007,136.720001,134.850006,136.389999,128.762756,6107800
2023-02-03,136.350006,136.949997,135.529999,136.940002,129.282013,3755700
2023-02-06,135.830002,136.320007,134.949997,136.179993,128.564499,4841300
2023-02-07,135.669998,136.399994,134.449997,135.839996,128.243515,3737600
2023-02-08,135.710007,136.740005,135.160004,135.979996,128.375687,4593700
2023-02-09,134.990005,135.729996,133.339996,133.750000,127.821411,3918800
2023-02-10,133.779999,135.770004,133.500000,135.600006,129.589386,5049600
2023-02-13,136.000000,137.389999,135.850006,137.350006,131.261826,4403000
2023-02-14,137.050003,137.240005,135.050003,136.009995,129.981216,3202200
2023-02-15,135.199997,136.449997,135.070007,136.399994,130.353928,2506700
2023-02-16,135.570007,135.970001,134.589996,135.000000,129.015976,2965500
2023-02-17,134.500000,135.580002,133.889999,135.020004,129.035110,3466200
2023-02-21,134.000000,134.389999,131.660004,131.710007,125.871819,4257200
2023-02-22,131.899994,131.990005,130.289993,130.970001,125.164627,3200200
2023-02-23,131.500000,131.699997,128.860001,130.789993,124.992592,3725600
2023-02-24,129.619995,130.669998,129.220001,130.570007,124.782349,3015800
2023-02-27,131.419998,131.869995,130.130005,130.490005,124.705910,2761300
2023-02-28,130.550003,130.610001,129.139999,129.300003,123.568642,5143100
2023-03-01,128.899994,129.470001,127.739998,128.190002,122.507851,3760700
2023-03-02,128.389999,129.220001,127.709999,128.929993,123.215042,3340100
2023-03-03,129.350006,129.910004,128.770004,129.639999,123.893578,2860300
2023-03-06,129.639999,130.860001,129.589996,130.190002,124.419197,3131200
2023-03-07,130.279999,130.419998,128.190002,128.250000,122.565193,3530400
2023-03-08,128.479996,128.740005,127.550003,128.050003,122.374062,2778800
2023-03-09,128.300003,128.529999,125.980003,126.160004,120.567841,5478300
2023-03-10,126.120003,127.290001,125.129997,125.449997,119.889297,5990900
2023-03-13,125.150002,128.190002,124.849998,125.580002,120.013542,8188400
2023-03-14,126.489998,126.639999,123.199997,124.650002,119.124763,8114800
2023-03-15,122.989998,123.349998,121.709999,123.279999,117.815491,5989300
2023-03-16,122.959999,124.820000,121.919998,124.699997,119.172539,6438700
2023-03-17,124.080002,124.519997,122.930000,123.690002,118.207321,37400200
2023-03-20,124.309998,126.160004,124.190002,125.940002,120.357574,4588300
2023-03-21,126.900002,127.150002,125.660004,126.570000,120.959656,3856300
2023-03-22,127.000000,127.220001,124.010002,124.050003,118.551361,3549000
2023-03-23,123.809998,124.930000,122.599998,123.370003,117.901512,4651900
2023-03-24,123.360001,125.400002,122.879997,125.290001,119.736397,3812300
2023-03-27,126.470001,130.259995,126.470001,129.309998,123.578194,6524100
2023-03-28,129.179993,129.660004,128.800003,129.339996,123.606880,2888900
2023-03-29,130.119995,130.350006,129.179993,129.710007,123.960487,3279600
2023-03-30,130.160004,131.479996,129.100006,129.220001,123.492203,3561800
2023-03-31,129.470001,131.229996,129.419998,131.089996,125.279297,4524700
2023-04-03,130.970001,132.610001,130.770004,132.059998,126.206306,3840100
2023-04-04,131.990005,132.149994,130.889999,131.600006,125.766701,3382800
2023-04-05,131.369995,132.610001,131.369995,132.139999,126.282761,2898700
2023-04-06,132.160004,132.600006,130.320007,130.500000,124.715462,3050600
2023-04-10,129.830002,131.080002,129.240005,131.029999,125.221970,2614400
2023-04-11,130.580002,131.100006,130.179993,130.419998,124.639008,3132400
2023-04-12,130.399994,130.889999,128.169998,128.539993,122.842339,3957500
2023-04-13,128.009995,128.389999,126.000000,127.900002,122.230705,5621500
2023-04-14,128.460007,129.839996,127.309998,128.139999,122.460068,4180600
2023-04-17,128.300003,128.720001,126.800003,127.820000,122.154251,3662700
2023-04-18,128.139999,128.679993,127.349998,127.779999,122.116028,3193800
2023-04-19,126.500000,126.980003,125.300003,126.320000,120.720734,7014400
2023-04-20,130.149994,130.979996,125.839996,126.360001,120.758965,9749600
2023-04-21,126.000000,126.699997,125.269997,125.730003,120.156891,6725400
2023-04-24,125.550003,126.050003,124.559998,125.400002,119.841522,4043900
2023-04-25,124.900002,126.190002,124.760002,125.889999,120.309807,4275400
2023-04-26,125.809998,126.550003,125.120003,125.849998,120.271568,4070200
2023-04-27,126.370003,127.019997,125.459999,126.970001,121.341934,3204900
2023-04-28,126.580002,127.250000,125.639999,126.410004,120.806763,5060500
2023-05-01,126.349998,126.750000,126.059998,126.089996,120.500931,2725000
2023-05-02,126.300003,126.449997,123.269997,125.160004,119.612160,4445300
2023-05-03,125.459999,125.570000,123.260002,123.449997,117.977951,4554200
2023-05-04,123.029999,123.519997,121.760002,122.570000,117.136963,4468200
2023-05-05,123.110001,124.099998,122.809998,123.650002,118.169098,4970800
2023-05-08,123.760002,123.919998,122.550003,123.400002,117.930176,3663800
2023-05-09,121.900002,121.970001,120.660004,121.169998,117.378006,4540000
2023-05-10,121.989998,122.489998,121.099998,122.019997,118.201401,4189200
2023-05-11,122.019997,122.239998,120.550003,120.900002,117.116463,3446500
2023-05-12,121.410004,122.860001,121.110001,122.839996,118.995743,4560500
2023-05-15,123.000000,123.690002,122.339996,123.360001,119.499474,2915700
2023-05-16,123.349998,123.860001,122.449997,123.459999,119.596344,2748400
2023-05-17,123.940002,125.849998,123.470001,125.709999,121.775932,4515100
2023-05-18,125.300003,126.510002,125.190002,126.150002,122.202164,3797900
2023-05-19,126.790001,128.289993,126.550003,127.260002,123.277428,4305800
2023-05-22,127.500000,128.190002,127.150002,127.500000,123.509911,2806800
2023-05-23,127.239998,129.089996,127.129997,128.179993,124.168633,4592300
2023-05-24,127.820000,127.900002,125.470001,125.680000,121.746864,3915500
2023-05-25,125.610001,127.230003,125.010002,126.760002,122.793068,4102900
2023-05-26,127.059998,129.660004,126.809998,128.889999,124.856407,5612600
2023-05-30,129.559998,130.070007,128.259995,129.479996,125.427948,3741100
2023-05-31,128.509995,129.440002,127.459999,128.589996,124.565788,11590200
2023-06-01,128.440002,130.149994,127.779999,129.820007,125.757309,4136100
2023-06-02,130.380005,133.119995,130.149994,132.419998,128.275940,5373900
2023-06-05,133.119995,133.580002,132.270004,132.639999,128.489059,3993500
2023-06-06,132.429993,132.940002,131.880005,132.690002,128.537491,3298000
2023-06-07,132.500000,134.440002,132.190002,134.380005,130.174606,5772000
2023-06-08,134.690002,135.979996,134.009995,134.410004,130.203674,4128500
2023-06-09,134.360001,136.100006,134.169998,135.300003,131.065826,3981500
2023-06-12,136.000000,136.619995,135.820007,136.419998,132.150757,4494500
2023-06-13,136.509995,138.169998,136.000000,137.600006,133.293839,3927300
2023-06-14,137.800003,138.929993,136.940002,137.199997,132.906357,4514900
2023-06-15,137.270004,138.800003,137.179993,138.399994,134.068787,3812600
2023-06-16,139.229996,139.470001,137.470001,137.479996,133.177582,7473100
2023-06-20,136.360001,137.229996,135.889999,135.960007,131.705154,4271300
2023-06-21,135.110001,135.389999,133.289993,133.690002,129.506195,5501300
2023-06-22,131.679993,132.960007,130.679993,131.169998,127.065063,6012800
2023-06-23,130.399994,130.619995,129.179993,129.429993,125.379501,11324700
2023-06-26,129.389999,131.410004,129.309998,131.339996,127.229729,4845600
2023-06-27,131.300003,132.949997,130.830002,132.339996,128.198441,3219900
2023-06-28,132.059998,132.169998,130.910004,131.759995,127.636597,2753800
2023-06-29,131.750000,134.350006,131.690002,134.059998,129.864609,3639800
2023-06-30,134.690002,135.029999,133.429993,133.809998,129.622437,4236400
2023-07-03,133.419998,134.350006,132.869995,133.669998,129.486816,1477100
2023-07-05,133.320007,134.309998,132.589996,134.240005,130.038986,2955100
2023-07-06,133.240005,133.899994,131.550003,132.160004,128.024094,3507700
2023-07-07,131.779999,133.850006,131.750000,132.080002,127.946579,2982400
2023-07-10,131.759995,133.050003,131.699997,132.899994,128.740921,2369200
2023-07-11,133.660004,134.559998,133.229996,134.440002,130.232727,2925200
2023-07-12,135.070007,135.330002,132.570007,132.839996,128.682800,3732200
2023-07-13,133.509995,135.070007,133.360001,133.919998,129.729004,3221400
2023-07-14,133.910004,133.919998,132.940002,133.399994,129.225281,2860700
2023-07-17,133.259995,134.610001,133.100006,134.240005,130.038986,3167400
2023-07-18,134.710007,135.949997,134.289993,135.360001,131.123932,3852100
2023-07-19,135.529999,136.449997,135.190002,135.479996,131.240173,5520000
2023-07-20,137.190002,140.320007,136.559998,138.380005,134.049423,10896300
2023-07-21,138.210007,139.779999,137.759995,138.940002,134.591904,5858600
2023-07-24,139.350006,140.119995,138.779999,139.539993,135.173111,3475200
2023-07-25,139.419998,140.429993,139.039993,140.330002,135.938416,3770800
2023-07-26,140.440002,141.250000,139.880005,141.070007,136.655243,4046400
2023-07-27,142.300003,143.380005,141.899994,142.970001,138.495773,6331600
2023-07-28,143.440002,143.949997,142.850006,143.449997,138.960739,6686400
2023-07-31,143.809998,144.600006,143.529999,144.179993,139.667908,6138100
2023-08-01,144.250000,144.479996,142.169998,143.330002,138.844513,4797700
2023-08-02,142.779999,144.300003,142.309998,144.169998,139.658218,4957400
2023-08-03,143.779999,145.220001,143.309998,144.449997,139.929459,3951900
2023-08-04,145.089996,146.089996,143.990005,144.240005,139.726044,4223100
2023-08-07,145.000000,146.500000,144.929993,146.179993,141.605316,3438700
2023-08-08,145.699997,146.149994,144.110001,145.910004,141.343781,4654600
2023-08-09,144.940002,144.940002,142.300003,142.490005,139.619247,4072900
2023-08-10,143.039993,144.580002,142.690002,143.250000,140.363922,4735800
2023-08-11,143.119995,143.449997,142.210007,143.119995,140.236542,2526000
2023-08-14,143.050003,143.369995,141.800003,141.910004,139.050919,4226400
2023-08-15,141.500000,142.309998,141.199997,141.869995,139.011719,3656600
2023-08-16,141.699997,142.089996,140.559998,140.639999,137.806503,3285300
2023-08-17,141.009995,142.660004,140.600006,140.660004,137.826096,3742100
2023-08-18,140.000000,141.830002,139.759995,141.410004,138.560989,3914700
2023-08-21,141.419998,142.389999,141.110001,142.279999,139.413467,2937800
2023-08-22,142.660004,143.229996,141.300003,141.490005,138.639389,3557500
2023-08-23,141.720001,143.479996,141.580002,143.410004,140.520706,2559100
2023-08-24,143.509995,144.470001,143.220001,143.550003,140.657883,2900200
2023-08-25,144.179993,145.470001,143.500000,145.350006,142.421616,3660100
2023-08-28,145.410004,146.740005,145.210007,146.020004,143.078125,3561100
2023-08-29,146.300003,146.729996,145.619995,146.449997,143.499451,2778100
2023-08-30,146.419998,146.919998,145.750000,146.860001,143.901184,2245400
2023-08-31,146.940002,147.729996,146.539993,146.830002,143.871796,3885900
2023-09-01,147.259995,148.100006,146.919998,147.940002,144.959427,2727500
2023-09-05,147.910004,149.000000,147.570007,148.130005,145.145599,3731300
2023-09-06,147.660004,148.330002,147.119995,148.059998,145.077011,2932200
2023-09-07,148.130005,148.779999,147.399994,147.520004,144.547882,3332900
2023-09-08,147.350006,148.589996,147.259995,147.679993,144.704666,3722800
2023-09-11,148.570007,148.779999,147.580002,148.380005,145.390564,3273600
2023-09-12,147.919998,148.000000,145.800003,146.300003,143.352478,4457700
2023-09-13,145.949997,146.979996,145.919998,146.550003,143.597443,2627800
2023-09-14,147.380005,147.729996,146.479996,147.350006,144.381317,2723100
2023-09-15,147.110001,147.850006,145.529999,145.990005,143.048721,6231400
2023-09-18,145.770004,146.479996,145.059998,145.089996,142.166840,2508100
2023-09-19,145.000000,146.720001,144.660004,146.520004,143.568054,3945400
2023-09-20,148.360001,151.929993,148.130005,149.830002,146.811356,9632400
2023-09-21,149.000000,149.250000,147.309998,147.380005,144.410706,4944600
2023-09-22,147.410004,148.100006,146.820007,146.910004,143.950195,2562000
2023-09-25,146.570007,147.429993,146.250000,146.479996,143.528839,2694200
2023-09-26,145.509995,146.169998,143.020004,143.240005,140.354126,4824700
2023-09-27,143.669998,143.820007,141.759995,143.169998,140.285522,4439800
2023-09-28,142.139999,142.279999,140.210007,141.580002,138.727554,5783200
2023-09-29,142.000000,142.130005,139.610001,140.300003,137.473358,5703600
2023-10-02,140.039993,141.449997,139.860001,140.800003,137.963272,3275300
2023-10-03,140.869995,141.639999,140.000000,140.389999,137.561539,3284400
2023-10-04,140.369995,141.199997,139.990005,141.070007,138.227844,2637600
2023-10-05,140.899994,141.699997,140.190002,141.520004,138.668777,3223900
2023-10-06,141.399994,142.940002,140.110001,142.029999,139.168503,3511100
2023-10-09,142.300003,142.399994,140.679993,142.199997,139.335068,2354400
2023-10-10,142.600006,143.419998,141.720001,142.110001,139.246887,3015800
2023-10-11,142.509995,143.339996,142.139999,143.229996,140.344330,2511500
2023-10-12,142.509995,142.929993,140.949997,141.240005,138.394424,3921100
2023-10-13,139.770004,140.119995,138.270004,138.460007,135.670441,4582800
2023-10-16,139.279999,139.779999,138.520004,139.210007,136.405319,3361500
2023-10-17,137.119995,140.619995,136.309998,140.320007,137.492950,4172800
2023-10-18,140.000000,140.429993,139.580002,139.970001,137.150009,3330000
2023-10-19,138.639999,139.410004,137.929993,138.009995,135.229477,5314200
2023-10-20,138.149994,139.270004,137.119995,137.160004,134.396606,4865300
2023-10-23,136.630005,137.679993,135.869995,136.380005,133.632324,3457500
2023-10-24,136.740005,137.979996,136.050003,137.789993,135.013916,3698000
2023-10-25,137.500000,138.490005,136.330002,137.080002,134.318237,6472500
2023-10-26,142.199997,144.410004,141.580002,143.759995,140.863647,11130200
2023-10-27,143.619995,144.699997,141.710007,142.520004,139.648636,5469200
2023-10-30,143.190002,144.500000,142.580002,142.630005,139.756424,4204100
2023-10-31,143.000000,144.759995,142.589996,144.639999,141.725922,6591800
2023-11-01,145.000000,146.509995,144.449997,145.399994,142.470596,4750100
2023-11-02,145.770004,147.100006,144.839996,147.009995,144.048157,3902700
2023-11-03,147.449997,148.449997,147.279999,147.899994,144.920227,3510100
2023-11-06,147.889999,149.229996,147.850006,148.970001,145.968674,4597200
2023-11-07,149.029999,149.279999,148.029999,148.830002,145.831497,3549900
2023-11-08,149.250000,149.679993,147.589996,148.029999,145.047623,3618600
2023-11-09,146.550003,146.990005,145.279999,146.619995,145.295349,3412700
2023-11-10,147.440002,149.169998,146.850006,149.020004,147.673676,3179000
2023-11-13,148.460007,148.490005,147.350006,148.100006,146.761993,2647200
2023-11-14,149.449997,150.809998,149.050003,150.410004,149.051117,4321900
2023-11-15,150.399994,153.220001,150.399994,152.580002,151.201523,4632500
2023-11-16,153.000000,153.350006,152.130005,153.059998,151.677170,3519200
2023-11-17,153.289993,153.500000,152.460007,152.889999,151.508713,4426500
2023-11-20,152.509995,154.679993,152.350006,154.350006,152.955536,3658500
2023-11-21,154.600006,154.660004,153.509995,153.910004,152.519501,2859500
2023-11-22,154.500000,155.710007,154.160004,155.130005,153.728485,3044700
2023-11-24,155.130005,155.399994,153.919998,155.179993,153.778015,1799200
2023-11-27,154.990005,156.139999,154.750000,155.570007,154.164505,4053100
2023-11-28,155.440002,155.750000,154.860001,155.649994,154.243774,2666200
2023-11-29,156.149994,157.509995,156.020004,156.410004,154.996918,3568900
2023-11-30,156.949997,158.600006,156.889999,158.559998,157.127487,6740600
2023-12-01,158.410004,160.589996,158.000000,160.550003,159.099518,4871000
2023-12-04,160.289993,162.789993,160.289993,161.100006,159.644547,5779000
2023-12-05,160.759995,162.470001,160.720001,161.389999,159.931915,4556700
2023-12-06,161.589996,162.350006,160.009995,160.279999,158.831940,3555900
2023-12-07,161.000000,161.470001,159.970001,160.220001,158.772491,3665500
2023-12-08,160.000000,162.039993,160.000000,161.960007,160.496780,4560400
2023-12-11,162.679993,163.649994,161.949997,163.509995,162.032761,6077200
2023-12-12,163.270004,166.339996,162.919998,164.710007,163.221939,5292300
2023-12-13,164.369995,164.970001,162.740005,163.619995,162.141769,4989100
2023-12-14,162.929993,163.500000,160.149994,162.910004,161.438187,6129800
2023-12-15,162.300003,164.089996,162.039993,162.229996,160.764328,11015600
2023-12-18,162.229996,163.330002,161.580002,162.740005,161.269730,3677300
2023-12-19,161.800003,162.279999,161.320007,161.559998,160.100388,3766600
2023-12-20,161.289993,161.800003,160.009995,160.050003,158.604034,4865800
2023-12-21,160.589996,161.080002,159.529999,160.779999,159.327423,2982900
2023-12-22,161.100006,162.410004,161.000000,162.139999,160.675140,2439800
2023-12-26,162.229996,163.309998,162.050003,163.210007,161.735489,1772400
2023-12-27,163.139999,163.639999,162.679993,163.460007,161.983231,3234600
2023-12-28,163.960007,163.960007,163.399994,163.750000,162.270599,2071300
2023-12-29,163.750000,164.179993,162.830002,163.550003,162.072403,2525600
2024-01-02,162.830002,163.289993,160.460007,161.500000,160.040924,3825000
2024-01-03,161.000000,161.729996,160.080002,160.100006,158.653580,4086100
2024-01-04,160.220001,161.809998,160.169998,160.860001,159.406708,3212000
2024-01-05,159.910004,160.550003,158.669998,159.160004,157.722076,4199400
2024-01-08,158.690002,161.220001,157.889999,161.139999,159.684174,3321700
2024-01-09,160.000000,160.479996,159.509995,160.080002,158.633759,2617200
2024-01-10,160.279999,161.339996,159.740005,161.229996,159.773361,2967800
2024-01-11,161.020004,162.229996,160.289993,162.160004,160.694962,3778200
2024-01-12,162.970001,165.979996,162.350006,165.800003,164.302078,4956400
2024-01-16,165.800003,167.250000,165.339996,166.960007,165.451599,4869600
2024-01-17,166.789993,167.820007,165.500000,166.080002,164.579544,4288600
2024-01-18,166.490005,166.990005,165.039993,166.839996,165.332672,3776900
2024-01-19,170.589996,171.580002,169.179993,171.479996,169.930756,6925800
2024-01-22,172.820007,174.449997,172.399994,172.830002,171.268570,4926000
2024-01-23,172.899994,174.020004,172.479996,173.940002,172.368546,3983500
2024-01-24,174.759995,174.860001,172.899994,173.929993,172.358612,9097800
2024-01-25,184.960007,196.899994,184.830002,190.429993,188.709549,29596200
2024-01-26,191.309998,192.389999,186.160004,187.419998,185.726746,9895900
2024-01-29,187.460007,189.460007,186.050003,187.139999,185.449280,6107900
2024-01-30,187.710007,188.649994,186.770004,187.869995,186.172684,4575100
2024-01-31,187.050003,187.649994,183.139999,183.660004,182.000717,8876100
2024-02-01,183.630005,187.509995,182.710007,186.899994,185.211441,4669400
2024-02-02,187.100006,187.389999,185.619995,185.789993,184.111465,4054200
2024-02-05,185.509995,185.779999,183.259995,183.419998,181.762894,4379600
2024-02-06,183.550003,184.679993,183.039993,183.410004,181.752991,3337600
2024-02-07,183.339996,184.020004,182.630005,183.740005,182.080002,4841200
2024-02-08,182.630005,184.550003,181.490005,184.360001,184.360001,5161200
2024-02-09,184.440002,187.179993,183.850006,186.339996,186.339996,5064600
2024-02-12,185.899994,186.479996,184.029999,186.160004,186.160004,4724000
2024-02-13,184.279999,184.770004,182.360001,183.699997,183.699997,4290500
2024-02-14,185.000000,185.000000,182.259995,183.570007,183.570007,3173400
2024-02-15,183.619995,186.979996,183.619995,186.869995,186.869995,4714300
2024-02-16,186.630005,188.949997,185.949997,187.639999,187.639999,4841900
2024-02-20,187.639999,188.770004,183.059998,183.440002,183.440002,4247200
2024-02-21,182.559998,183.029999,178.750000,179.699997,179.699997,4728500
2024-02-22,182.449997,184.550003,181.929993,184.210007,184.210007,5078400
2024-02-23,184.899994,186.460007,184.570007,185.720001,185.720001,3433800
2024-02-26,185.600006,186.130005,184.059998,184.130005,184.130005,4620800
2024-02-27,184.160004,185.130005,182.619995,184.869995,184.869995,3641400
2024-02-28,184.630005,185.369995,183.550003,185.300003,185.300003,3216300
2024-02-29,186.149994,186.850006,184.690002,185.029999,185.029999,6458500
2024-03-01,185.490005,188.380005,185.179993,188.199997,188.199997,4017300
2024-03-04,187.759995,193.899994,187.600006,193.059998,193.059998,7938300
2024-03-05,192.000000,193.940002,190.570007,191.949997,191.949997,5653600
2024-03-06,193.500000,198.130005,192.960007,196.160004,196.160004,6945800
2024-03-07,197.580002,198.729996,196.139999,196.539993,196.539993,4604500
2024-03-08,196.059998,197.770004,194.380005,195.949997,195.949997,3942500
2024-03-11,195.089996,195.380005,190.880005,191.729996,191.729996,4724000
